ID,Major,Minor,MinorTitle,GroupId,GroupTitle,CID
4595,47,2000,Construction Trades Workers,170,Carpenter Assembler,47.17
4596,47,2000,Construction Trades Workers,172,Lead Installer,47.172
4597,47,2000,Construction Trades Workers,173,Siding Installer,47.173
4598,47,2000,Construction Trades Workers,174,Wireman,47.174
4599,47,2000,Construction Trades Workers,175,Journeyman Carpenter,47.175
4600,47,4000,Other Construction and Related Workers,176,Hazardous Waste Operations and Emergency Response (HAZWOPER) Laborer,47.176
4601,47,4000,Other Construction and Related Workers,177,Track Worker,47.177
4602,47,5000,Extraction Workers,178,Dozer Operator,47.178
4603,47,2000,Construction Trades Workers,179,Countertop Installer,47.179
4604,47,1000,Supervisors of Construction and Extraction Workers,183,Construction and Maintenance Supervisor,47.183
4605,47,2000,Construction Trades Workers,184,Maintenance Electrician (Construction and Extraction),47.184
4606,47,5000,Extraction Workers,185,Oil Field Crew Member,47.185
4607,47,1000,Supervisors of Construction and Extraction Workers,186,Utility Foreman,47.186
4608,47,2000,Construction Trades Workers,187,Pipe Insulator,47.187
4609,47,2000,Construction Trades Workers,188,Construction Framer,47.188
4610,47,1000,Supervisors of Construction and Extraction Workers,189,Piping Superintendent,47.189
4611,47,2000,Construction Trades Workers,190,Well Test Operator,47.19
4612,47,5000,Extraction Workers,192,Blaster,47.192
4613,47,1000,Supervisors of Construction and Extraction Workers,193,Project Supervisor,47.193
4614,47,2000,Construction Trades Workers,194,Maintenance Carpenter,47.194
4615,47,2000,Construction Trades Workers,195,Construction Lead,47.195
4616,47,3000,"Helpers, Construction Trades",197,Roofing Laborer,47.197
4617,47,1000,Supervisors of Construction and Extraction Workers,199,Pipe Foreman,47.199
4618,47,2000,Construction Trades Workers,200,Wetcast Laborer,47.2
4619,47,2000,Construction Trades Workers,201,Tradesman,47.201
4620,47,2000,Construction Trades Workers,203,Sheet Metal Operator,47.203
4621,47,2000,Construction Trades Workers,207,Field Electrician,47.207
4622,47,3000,"Helpers, Construction Trades",208,General Helper,47.208
4623,47,2000,Construction Trades Workers,210,Other Topics,47.21
4624,47,2000,Construction Trades Workers,10470,Framer,47.1047
4625,47,4000,Other Construction and Related Workers,30808,Track Laborer,47.30808
4626,47,1000,Supervisors of Construction and Extraction Workers,30398,House Supervisor,47.30398
4627,47,2000,Construction Trades Workers,11254,Gutter,47.11254
4628,47,2000,Construction Trades Workers,30122,Electrician,47.30122
4629,47,2000,Construction Trades Workers,11202,Drywall Hanger,47.11202
4630,47,1000,Supervisors of Construction and Extraction Workers,30128,Superintendent (Construction and Extraction),47.30128
4631,47,4000,Other Construction and Related Workers,30985,Safety Inspector (Construction and Extraction),47.30985
4632,47,2000,Construction Trades Workers,30570,Piping Designer (Construction and Extraction),47.3057
4633,47,1000,Supervisors of Construction and Extraction Workers,30837,Independent Contractor (Construction and Extraction),47.30837
4634,47,1000,Supervisors of Construction and Extraction Workers,31270,General Supervisor (Construction and Extraction),47.3127
4635,47,1000,Supervisors of Construction and Extraction Workers,30959,Floor Supervisor (Construction and Extraction),47.30959
4636,47,4000,Other Construction and Related Workers,31009,Construction Technician (Construction and Extraction),47.31009
4637,47,2000,Construction Trades Workers,10833,Drywall Finisher,47.10833
4638,47,1000,Supervisors of Construction and Extraction Workers,30276,Foreman (Construction and Extraction),47.30276
4639,47,1000,Supervisors of Construction and Extraction Workers,31476,Electrical Supervisor (Construction and Extraction),47.31476
4640,47,2000,Construction Trades Workers,1040,Bricklayer,47.104
4641,47,2000,Construction Trades Workers,1067,Head of Construction,47.1067
4642,47,1000,Supervisors of Construction and Extraction Workers,1038,Installations Manager,47.1038
4643,47,4000,Other Construction and Related Workers,1083,Paver,47.1083
4644,47,5000,Extraction Workers,1025,Miner,47.1025
4645,47,1000,Supervisors of Construction and Extraction Workers,1021,Operations Supervisor (Construction and Extraction),47.1021
4646,47,2000,Construction Trades Workers,1120,Gaffer,47.112
4647,47,2000,Construction Trades Workers,1006,Steamfitter,47.1006
4648,47,1000,Supervisors of Construction and Extraction Workers,1041,Operations Manager (Construction and Extraction),47.1041
4649,47,4000,Other Construction and Related Workers,1057,Chief Inspector,47.1057
4650,47,2000,Construction Trades Workers,1013,Shipbuilder,47.1013
4651,47,5000,Extraction Workers,1132,Floorhand,47.1132
4652,47,1000,Supervisors of Construction and Extraction Workers,1052,Gang Boss,47.1052
4653,47,1000,Supervisors of Construction and Extraction Workers,1088,Contract Supervisor,47.1088
4654,47,2000,Construction Trades Workers,1022,Construction Manager (Construction and Extraction),47.1022
4655,47,1000,Supervisors of Construction and Extraction Workers,1080,Assistant Superintendent,47.108
4656,47,5000,Extraction Workers,1099,Handyman (Construction and Extraction),47.1099
4657,47,2000,Construction Trades Workers,1024,Paperhanger,47.1024
4658,47,2000,Construction Trades Workers,1136,Chargehand,47.1136
4659,47,1000,Supervisors of Construction and Extraction Workers,1055,Home Builder,47.1055
4660,47,2000,Construction Trades Workers,1073,Craftsman (Construction and Extraction),47.1073
4661,47,2000,Construction Trades Workers,1042,Floor Layer,47.1042
4662,47,4000,Other Construction and Related Workers,1079,Senior Inspector,47.1079
4663,47,1000,Supervisors of Construction and Extraction Workers,1082,Building Supervisor (Construction and Extraction),47.1082
4664,47,2000,Construction Trades Workers,1062,Woodworker (Construction and Extraction),47.1062
4665,47,2000,Construction Trades Workers,1047,Home Remodeler,47.1047
4666,47,4000,Other Construction and Related Workers,1063,Trackman,47.1063
4667,47,2000,Construction Trades Workers,1019,Plasterer,47.1019
4668,47,5000,Extraction Workers,1112,Roughneck,47.1112
4669,47,1000,Supervisors of Construction and Extraction Workers,1012,Project Manager (Construction and Extraction),47.1012
4670,47,5000,Extraction Workers,1031,Rigger,47.1031
4671,47,5000,Extraction Workers,1037,Drilling Supervisor,47.1037
4672,47,1000,Supervisors of Construction and Extraction Workers,1146,Field Manager (Construction and Extraction),47.1146
4673,47,5000,Extraction Workers,1014,Derrickman,47.1014
4674,47,2000,Construction Trades Workers,1023,Crane Operator (Construction and Extraction),47.1023
4675,47,2000,Construction Trades Workers,1046,Welder (Construction and Extraction),47.1046
4676,47,2000,Construction Trades Workers,1026,Estimator (Construction and Extraction),47.1026
4677,47,2000,Construction Trades Workers,1105,Lather,47.1105
4678,49,9000,"Other Installation, Maintenance, and Repair Occupations",0,Maintenance Mechanic,49
4679,49,9000,"Other Installation, Maintenance, and Repair Occupations",1,Appliance Repair Technician,49.1
4680,49,1000,"Supervisors of Installation, Maintenance, and Repair Workers",2,"Maintenance Manager (Installation, Maintenance, and Repair)",49.2
4681,49,9000,"Other Installation, Maintenance, and Repair Occupations",3,"Maintenance Technician (Installation, Maintenance, and Repair)",49.3
4682,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",4,Diesel Technician,49.4
4683,49,9000,"Other Installation, Maintenance, and Repair Occupations",5,Refrigeration Repair Technician,49.5
4684,49,9000,"Other Installation, Maintenance, and Repair Occupations",6,Field Service Technician,49.6
4685,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",7,"Avionics Technician (Installation, Maintenance, and Repair)",49.7
4686,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",8,Satellite TV Technician,49.8
4687,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",9,Helicopter Mechanic,49.9
4688,49,9000,"Other Installation, Maintenance, and Repair Occupations",10,HVAC Service Technician,49.1
4689,49,1000,"Supervisors of Installation, Maintenance, and Repair Workers",11,Maintenance Coordinator,49.11
4690,49,9000,"Other Installation, Maintenance, and Repair Occupations",12,Maintenance Worker,49.12
4691,49,9000,"Other Installation, Maintenance, and Repair Occupations",13,Maintenance Assistant,49.13
4692,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",14,Structures Mechanic,49.14
4693,49,9000,"Other Installation, Maintenance, and Repair Occupations",15,"Maintenance Electrician (Installation, Maintenance, and Repair)",49.15
4694,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",16,Security Alarm Technician,49.16
4695,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",17,Equipment Mechanic,49.17
4696,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",18,Engine Repair Technician,49.18
4697,49,9000,"Other Installation, Maintenance, and Repair Occupations",19,"Cable Technician (Installation, Maintenance, and Repair)",49.19
4698,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",20,Aircraft Mechanic,49.2
4699,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",21,Equipment Technician,49.21
4700,49,9000,"Other Installation, Maintenance, and Repair Occupations",22,Facility Maintenance Technician,49.22
4701,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",23,Auto Body Technician,49.23
4702,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",24,Trailer Mechanic,49.24
4703,49,9000,"Other Installation, Maintenance, and Repair Occupations",25,"Maintenance Machinist (Installation, Maintenance, and Repair)",49.25
4704,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",26,Lube Technician,49.26
4705,49,9000,"Other Installation, Maintenance, and Repair Occupations",27,Maintenance Millwright,49.27
4706,49,9000,"Other Installation, Maintenance, and Repair Occupations",28,Building Maintenance Worker,49.28
4707,49,9000,"Other Installation, Maintenance, and Repair Occupations",29,Premises Technician,49.29
4708,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",30,Automotive Technician,49.3
4709,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",33,Electronic Technician,49.33
4710,49,9000,"Other Installation, Maintenance, and Repair Occupations",34,PLC Maintenance Technician,49.34
4711,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",35,Telecommunications Technician,49.35
4712,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",36,Tire Technician,49.36
4713,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",37,Airframe Powerplant Technician,49.37
4714,49,9000,"Other Installation, Maintenance, and Repair Occupations",38,Apartment Maintenance Technician,49.38
4715,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",40,Transmission Technician,49.4
4716,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",41,Tower Climber,49.41
4717,49,9000,"Other Installation, Maintenance, and Repair Occupations",42,HVAC Journeyman,49.42
4718,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",43,Field Service Engineer,49.43
4719,49,9000,"Other Installation, Maintenance, and Repair Occupations",44,Instrumentation and Electrical Technician,49.44
4720,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",45,Plant Maintenance Technician,49.45
4721,49,9000,"Other Installation, Maintenance, and Repair Occupations",46,CNC Maintenance Technician,49.46
4722,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",47,Wireless Technician,49.47
4723,49,9000,"Other Installation, Maintenance, and Repair Occupations",48,"Systems Technician (Installation, Maintenance, and Repair)",49.48
4724,49,9000,"Other Installation, Maintenance, and Repair Occupations",49,Structures Technician,49.49
4725,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",50,Body Shop Estimator,49.5
4726,49,9000,"Other Installation, Maintenance, and Repair Occupations",51,Garage Door Installer,49.51
4727,49,9000,"Other Installation, Maintenance, and Repair Occupations",52,Maintenance Representative,49.52
4728,49,9000,"Other Installation, Maintenance, and Repair Occupations",53,Television Repair Technician,49.53
4729,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",54,Switch Technician,49.54
4730,49,9000,"Other Installation, Maintenance, and Repair Occupations",55,Home Appliance Technician,49.55
4731,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",56,Security Systems Installer,49.56
4732,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",57,Crane Technician,49.57
4733,49,9000,"Other Installation, Maintenance, and Repair Occupations",59,Journeyman Lineman,49.59
4734,49,9000,"Other Installation, Maintenance, and Repair Occupations",60,HVAC Controls Technician,49.6
4735,49,3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",61,Aircraft Technician,49.61
4736,49,9000,"Other Installation, Maintenance, and Repair Occupations",62,"Operations Technician (Installation, Maintenance, and Repair)",49.62
4737,49,9000,"Other Installation, Maintenance, and Repair Occupations",63,"Instrumentation Technician (Installation, Maintenance, and Repair)",49.63
4738,49,2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",64,Tower Technician,49.64
4739,49,9000,"Other Installation, Maintenance, and Repair Occupations",65,Preventative Maintenance Technician,49.65
4740,49,9000,"Other Installation, Maintenance, and Repair Occupations",67,Utilities Technician,49.67
